start = 2, end = 4
start = 6, end = 8
start = 12, end = 14
start = 29, end = 31
start = 102, end = 104
start = 106, end = 108
start = 202, end = 204
start = 206, end = 208
start = 212, end = 214
start = 302, end = 304
start = 306, end = 308
start = 402, end = 404
start = 406, end = 408
start = 412, end = 414
start = 502, end = 504
start = 506, end = 508
start = 602, end = 604
start = 606, end = 608
start = 612, end = 614
start = 702, end = 704
start = 706, end = 708
start = 802, end = 804
start = 806, end = 808
start = 812, end = 814
start = 902, end = 904
start = 906, end = 908
start = 1002, end = 1004
start = 1006, end = 1008
start = 1012, end = 1014
start = 1102, end = 1104
start = 1106, end = 1108
start = 1202, end = 1204
start = 1206, end = 1208
start = 1212, end = 1214
start = 1302, end = 1304
start = 1306, end = 1308
start = 1402, end = 1404
start = 1406, end = 1408
start = 1412, end = 1414
start = 1502, end = 1504
start = 1506, end = 1508
start = 1602, end = 1604
start = 1606, end = 1608
start = 1612, end = 1614
start = 1702, end = 1704
start = 1706, end = 1708
start = 1802, end = 1804
start = 1806, end = 1808
start = 1812, end = 1814
start = 1902, end = 1904
start = 1906, end = 1908
